ImageId,ClassName,ImagePath
09a0cd6b51.jpg,bread-wholemeal,/content/train_images/train_images/09a0cd6b51.jpg
be49cde45c.jpg,tomato,/content/train_images/train_images/be49cde45c.jpg
3f18bd0252.jpg,water,/content/train_images/train_images/3f18bd0252.jpg
4bff3de4f0.jpg,banana,/content/train_images/train_images/4bff3de4f0.jpg
974532f916.jpg,apple,/content/train_images/train_images/974532f916.jpg
6525166fab.jpg,parmesan,/content/train_images/train_images/6525166fab.jpg
73cbfaeb8a.jpg,water,/content/train_images/train_images/73cbfaeb8a.jpg
11354306ca.jpg,tomato-sauce,/content/train_images/train_images/11354306ca.jpg
16e1148618.jpg,cheese,/content/train_images/train_images/16e1148618.jpg
24bb756c30.jpg,mandarine,/content/train_images/train_images/24bb756c30.jpg
e646b514f3.jpg,egg,/content/train_images/train_images/e646b514f3.jpg
72db52eeef.jpg,corn,/content/train_images/train_images/72db52eeef.jpg
532f6ff2d5.jpg,rice,/content/train_images/train_images/532f6ff2d5.jpg
18dc18ef7a.jpg,rice,/content/train_images/train_images/18dc18ef7a.jpg
b3f6010ade.jpg,tomato-sauce,/content/train_images/train_images/b3f6010ade.jpg
316ed9df10.jpg,chips-french-fries,/content/train_images/train_images/316ed9df10.jpg
ec0a77ea71.jpg,chips-french-fries,/content/train_images/train_images/ec0a77ea71.jpg
3965365638.jpg,almonds,/content/train_images/train_images/3965365638.jpg
3690591296.jpg,salad-leaf-salad-green,/content/train_images/train_images/3690591296.jpg
13696d31fb.jpg,carrot,/content/train_images/train_images/13696d31fb.jpg
7df213da76.jpg,mixed-salad-chopped-without-sauce,/content/train_images/train_images/7df213da76.jpg
fcf9d3749b.jpg,rice,/content/train_images/train_images/fcf9d3749b.jpg
eff457ad86.jpg,coffee-with-caffeine,/content/train_images/train_images/eff457ad86.jpg
c067767bcd.jpg,salad-leaf-salad-green,/content/train_images/train_images/c067767bcd.jpg
e958f0a325.jpg,mixed-vegetables,/content/train_images/train_images/e958f0a325.jpg
d1cb8faf02.jpg,salad-leaf-salad-green,/content/train_images/train_images/d1cb8faf02.jpg
ffacb84420.jpg,carrot,/content/train_images/train_images/ffacb84420.jpg
6eae952612.jpg,bread-wholemeal,/content/train_images/train_images/6eae952612.jpg
d8d046bd15.jpg,chicken,/content/train_images/train_images/d8d046bd15.jpg
43d71ca967.jpg,carrot,/content/train_images/train_images/43d71ca967.jpg
f3bbb57269.jpg,parmesan,/content/train_images/train_images/f3bbb57269.jpg
513c343239.jpg,tomato-sauce,/content/train_images/train_images/513c343239.jpg
b8de5fa2a2.jpg,butter,/content/train_images/train_images/b8de5fa2a2.jpg
548ea323dc.jpg,bread-sourdough,/content/train_images/train_images/548ea323dc.jpg
ece220e79a.jpg,butter,/content/train_images/train_images/ece220e79a.jpg
f27bfd2554.jpg,bread-white,/content/train_images/train_images/f27bfd2554.jpg
bc4e55a49c.jpg,salad-leaf-salad-green,/content/train_images/train_images/bc4e55a49c.jpg
e0c10d052a.jpg,water,/content/train_images/train_images/e0c10d052a.jpg
42e1fdc5e0.jpg,wine-red,/content/train_images/train_images/42e1fdc5e0.jpg
944a42d19c.jpg,mandarine,/content/train_images/train_images/944a42d19c.jpg
a9364f94e5.jpg,salad-leaf-salad-green,/content/train_images/train_images/a9364f94e5.jpg
9f9f7d84e7.jpg,water,/content/train_images/train_images/9f9f7d84e7.jpg
b3e7e30b19.jpg,tomato,/content/train_images/train_images/b3e7e30b19.jpg
c4fca977f7.jpg,apple,/content/train_images/train_images/c4fca977f7.jpg
9753cd48eb.jpg,salmon,/content/train_images/train_images/9753cd48eb.jpg
29bc1c30d7.jpg,espresso-with-caffeine,/content/train_images/train_images/29bc1c30d7.jpg
7116e71126.jpg,mixed-nuts,/content/train_images/train_images/7116e71126.jpg
b812b08083.jpg,tea,/content/train_images/train_images/b812b08083.jpg
111f8ff86a.jpg,sweet-pepper,/content/train_images/train_images/111f8ff86a.jpg
e82a0e99d7.jpg,rice,/content/train_images/train_images/e82a0e99d7.jpg
ee6c1decfc.jpg,carrot,/content/train_images/train_images/ee6c1decfc.jpg
3cab853546.jpg,water,/content/train_images/train_images/3cab853546.jpg
170b138cad.jpg,tea,/content/train_images/train_images/170b138cad.jpg
f9d02218bc.jpg,bread-wholemeal,/content/train_images/train_images/f9d02218bc.jpg
42ad9e42cc.jpg,mixed-nuts,/content/train_images/train_images/42ad9e42cc.jpg
3e273abce3.jpg,bread-wholemeal,/content/train_images/train_images/3e273abce3.jpg
efd7cf2c2b.jpg,water,/content/train_images/train_images/efd7cf2c2b.jpg
6624ef6832.jpg,hard-cheese,/content/train_images/train_images/6624ef6832.jpg
2c7015fde1.jpg,tea,/content/train_images/train_images/2c7015fde1.jpg
39aeb32e11.jpg,espresso-with-caffeine,/content/train_images/train_images/39aeb32e11.jpg
3659933009.jpg,butter,/content/train_images/train_images/3659933009.jpg
94a199db13.jpg,bread-white,/content/train_images/train_images/94a199db13.jpg
629d638187.jpg,egg,/content/train_images/train_images/629d638187.jpg
537ea35481.jpg,mixed-salad-chopped-without-sauce,/content/train_images/train_images/537ea35481.jpg
dca2626edf.jpg,water,/content/train_images/train_images/dca2626edf.jpg
b3bc43c9db.jpg,avocado,/content/train_images/train_images/b3bc43c9db.jpg
6c6c60ec21.jpg,espresso-with-caffeine,/content/train_images/train_images/6c6c60ec21.jpg
1c2c6404b5.jpg,butter,/content/train_images/train_images/1c2c6404b5.jpg
a8061f0ab3.jpg,bread-whole-wheat,/content/train_images/train_images/a8061f0ab3.jpg
80332f1bc1.jpg,rice,/content/train_images/train_images/80332f1bc1.jpg
df5909e37b.jpg,mayonnaise,/content/train_images/train_images/df5909e37b.jpg
77a84cfe83.jpg,egg,/content/train_images/train_images/77a84cfe83.jpg
fed53dd842.jpg,mixed-nuts,/content/train_images/train_images/fed53dd842.jpg
a835d92c8e.jpg,beer,/content/train_images/train_images/a835d92c8e.jpg
2bdd10509a.jpg,coffee-with-caffeine,/content/train_images/train_images/2bdd10509a.jpg
4f56d10507.jpg,water,/content/train_images/train_images/4f56d10507.jpg
b0794da4a5.jpg,mandarine,/content/train_images/train_images/b0794da4a5.jpg
f16817740e.jpg,bread-white,/content/train_images/train_images/f16817740e.jpg
9a287986a0.jpg,water,/content/train_images/train_images/9a287986a0.jpg
6ac622ccf7.jpg,egg,/content/train_images/train_images/6ac622ccf7.jpg
5efef89e73.jpg,mixed-salad-chopped-without-sauce,/content/train_images/train_images/5efef89e73.jpg
4384ea5536.jpg,carrot,/content/train_images/train_images/4384ea5536.jpg
2a5665f95e.jpg,broccoli,/content/train_images/train_images/2a5665f95e.jpg
4568035099.jpg,rice,/content/train_images/train_images/4568035099.jpg
e19227bc8a.jpg,rice,/content/train_images/train_images/e19227bc8a.jpg
57460a0be5.jpg,water,/content/train_images/train_images/57460a0be5.jpg
0dcce69f17.jpg,carrot,/content/train_images/train_images/0dcce69f17.jpg
c467475741.jpg,broccoli,/content/train_images/train_images/c467475741.jpg
522f973257.jpg,cucumber,/content/train_images/train_images/522f973257.jpg
74176e5066.jpg,carrot,/content/train_images/train_images/74176e5066.jpg
3af0e9cc5e.jpg,espresso-with-caffeine,/content/train_images/train_images/3af0e9cc5e.jpg
70c45b6364.jpg,salad-leaf-salad-green,/content/train_images/train_images/70c45b6364.jpg
95335ddc04.jpg,banana,/content/train_images/train_images/95335ddc04.jpg
15f2da0718.jpg,dark-chocolate,/content/train_images/train_images/15f2da0718.jpg
1f26c0b641.jpg,dark-chocolate,/content/train_images/train_images/1f26c0b641.jpg
f88130ec4d.jpg,mixed-nuts,/content/train_images/train_images/f88130ec4d.jpg
5cb9fbbd1e.jpg,water,/content/train_images/train_images/5cb9fbbd1e.jpg
d82a4c56dd.jpg,tea,/content/train_images/train_images/d82a4c56dd.jpg
d49e78449a.jpg,banana,/content/train_images/train_images/d49e78449a.jpg
bd4dbe6c54.jpg,white-coffee-with-caffeine,/content/train_images/train_images/bd4dbe6c54.jpg
5ead7006ce.jpg,croissant,/content/train_images/train_images/5ead7006ce.jpg
7688aa1eb8.jpg,cucumber,/content/train_images/train_images/7688aa1eb8.jpg
4dc90b2979.jpg,hard-cheese,/content/train_images/train_images/4dc90b2979.jpg
180c04510f.jpg,salad-leaf-salad-green,/content/train_images/train_images/180c04510f.jpg
bd27ad6f78.jpg,rice,/content/train_images/train_images/bd27ad6f78.jpg
317e3c936a.jpg,tomato,/content/train_images/train_images/317e3c936a.jpg
eff94e5247.jpg,sauce-savoury,/content/train_images/train_images/eff94e5247.jpg
fbe3de3dbd.jpg,tomato,/content/train_images/train_images/fbe3de3dbd.jpg
643277430b.jpg,tomato,/content/train_images/train_images/643277430b.jpg
4c017b04d1.jpg,parmesan,/content/train_images/train_images/4c017b04d1.jpg
bde7a084c0.jpg,apple,/content/train_images/train_images/bde7a084c0.jpg
600c839324.jpg,white-coffee-with-caffeine,/content/train_images/train_images/600c839324.jpg
db507ed8c0.jpg,french-beans,/content/train_images/train_images/db507ed8c0.jpg
7293eddb44.jpg,water,/content/train_images/train_images/7293eddb44.jpg
04c488e3c8.jpg,water,/content/train_images/train_images/04c488e3c8.jpg
37cb0d2c24.jpg,water,/content/train_images/train_images/37cb0d2c24.jpg
a481ffd0b6.jpg,wine-white,/content/train_images/train_images/a481ffd0b6.jpg
a860e0d2f6.jpg,rice,/content/train_images/train_images/a860e0d2f6.jpg
a23063e2f5.jpg,strawberries,/content/train_images/train_images/a23063e2f5.jpg
0fc92d37b1.jpg,wine-red,/content/train_images/train_images/0fc92d37b1.jpg
8d87b243ad.jpg,wine-white,/content/train_images/train_images/8d87b243ad.jpg
c36c284a50.jpg,biscuits,/content/train_images/train_images/c36c284a50.jpg
d155e7261f.jpg,biscuits,/content/train_images/train_images/d155e7261f.jpg
f6bdb53e6c.jpg,water,/content/train_images/train_images/f6bdb53e6c.jpg
55451f9547.jpg,bread-white,/content/train_images/train_images/55451f9547.jpg
39074bb63b.jpg,bread-white,/content/train_images/train_images/39074bb63b.jpg
198329b6d8.jpg,water,/content/train_images/train_images/198329b6d8.jpg
8af29a1595.jpg,bread-wholemeal,/content/train_images/train_images/8af29a1595.jpg
6588fb7fe2.jpg,bread-wholemeal,/content/train_images/train_images/6588fb7fe2.jpg
598622d869.jpg,bread-wholemeal,/content/train_images/train_images/598622d869.jpg
d79354f20b.jpg,espresso-with-caffeine,/content/train_images/train_images/d79354f20b.jpg
e92f561a30.jpg,bread-white,/content/train_images/train_images/e92f561a30.jpg
00f57960d9.jpg,butter,/content/train_images/train_images/00f57960d9.jpg
14885a0e19.jpg,wine-red,/content/train_images/train_images/14885a0e19.jpg
77ac93dac2.jpg,salad-leaf-salad-green,/content/train_images/train_images/77ac93dac2.jpg
49ebcef412.jpg,wine-white,/content/train_images/train_images/49ebcef412.jpg
67f8ac9af1.jpg,butter,/content/train_images/train_images/67f8ac9af1.jpg
1f59b80143.jpg,bread-white,/content/train_images/train_images/1f59b80143.jpg
1797abeae7.jpg,water,/content/train_images/train_images/1797abeae7.jpg
2489197401.jpg,butter,/content/train_images/train_images/2489197401.jpg
661fa35f5f.jpg,bread-white,/content/train_images/train_images/661fa35f5f.jpg
1e9866bf52.jpg,water,/content/train_images/train_images/1e9866bf52.jpg
e1284e56a0.jpg,mixed-nuts,/content/train_images/train_images/e1284e56a0.jpg
8c16f0cd34.jpg,honey,/content/train_images/train_images/8c16f0cd34.jpg
a8976f954a.jpg,butter,/content/train_images/train_images/a8976f954a.jpg
398f8ffe98.jpg,bread-french-white-flour,/content/train_images/train_images/398f8ffe98.jpg
42feeb9fe9.jpg,honey,/content/train_images/train_images/42feeb9fe9.jpg
2d195aaade.jpg,butter,/content/train_images/train_images/2d195aaade.jpg
85e86fc2d3.jpg,bread-white,/content/train_images/train_images/85e86fc2d3.jpg
2e990e5385.jpg,water,/content/train_images/train_images/2e990e5385.jpg
9e75cb8d07.jpg,banana,/content/train_images/train_images/9e75cb8d07.jpg
b7d1e02434.jpg,coffee-with-caffeine,/content/train_images/train_images/b7d1e02434.jpg
2a24979700.jpg,mandarine,/content/train_images/train_images/2a24979700.jpg
02cc7c3d48.jpg,croissant,/content/train_images/train_images/02cc7c3d48.jpg
a0b85db07a.jpg,tea,/content/train_images/train_images/a0b85db07a.jpg
dcbd2646f0.jpg,apple,/content/train_images/train_images/dcbd2646f0.jpg
6f1e435a25.jpg,avocado,/content/train_images/train_images/6f1e435a25.jpg
447293d7ea.jpg,tomato,/content/train_images/train_images/447293d7ea.jpg
72b51baeae.jpg,sweet-pepper,/content/train_images/train_images/72b51baeae.jpg
00b4951234.jpg,salad-leaf-salad-green,/content/train_images/train_images/00b4951234.jpg
5ff0a0799e.jpg,bread-wholemeal,/content/train_images/train_images/5ff0a0799e.jpg
3a6b02fe64.jpg,chips-french-fries,/content/train_images/train_images/3a6b02fe64.jpg
22857311e1.jpg,sauce-savoury,/content/train_images/train_images/22857311e1.jpg
f1c4c027f0.jpg,chicken,/content/train_images/train_images/f1c4c027f0.jpg
bd590eed9a.jpg,salad-leaf-salad-green,/content/train_images/train_images/bd590eed9a.jpg
11f523ccdd.jpg,chips-french-fries,/content/train_images/train_images/11f523ccdd.jpg
6fa2cc8b7e.jpg,salad-leaf-salad-green,/content/train_images/train_images/6fa2cc8b7e.jpg
3b32ee9dfd.jpg,water,/content/train_images/train_images/3b32ee9dfd.jpg
84e1f77d7a.jpg,salad-leaf-salad-green,/content/train_images/train_images/84e1f77d7a.jpg
6ee13c17fc.jpg,espresso-with-caffeine,/content/train_images/train_images/6ee13c17fc.jpg
b279203b1a.jpg,wine-red,/content/train_images/train_images/b279203b1a.jpg
194a2d4458.jpg,bread-sourdough,/content/train_images/train_images/194a2d4458.jpg
10b605a7a3.jpg,biscuits,/content/train_images/train_images/10b605a7a3.jpg
e9f13fb1fd.jpg,cheese,/content/train_images/train_images/e9f13fb1fd.jpg
e1ef0da5f8.jpg,bread-white,/content/train_images/train_images/e1ef0da5f8.jpg
2b18c21c66.jpg,beer,/content/train_images/train_images/2b18c21c66.jpg
e744b5e493.jpg,bread-white,/content/train_images/train_images/e744b5e493.jpg
a5527ba6e0.jpg,wine-red,/content/train_images/train_images/a5527ba6e0.jpg
78821a42b0.jpg,jam,/content/train_images/train_images/78821a42b0.jpg
b1555ddc0f.jpg,carrot,/content/train_images/train_images/b1555ddc0f.jpg
76119df387.jpg,carrot,/content/train_images/train_images/76119df387.jpg
016a32f1c5.jpg,carrot,/content/train_images/train_images/016a32f1c5.jpg
7d61a1eb7b.jpg,chips-french-fries,/content/train_images/train_images/7d61a1eb7b.jpg
bf828a23c2.jpg,wine-white,/content/train_images/train_images/bf828a23c2.jpg
36ff97b2e5.jpg,espresso-with-caffeine,/content/train_images/train_images/36ff97b2e5.jpg
b85c5e79f2.jpg,boisson-au-glucose-50g,/content/train_images/train_images/b85c5e79f2.jpg
3b41b305b0.jpg,banana,/content/train_images/train_images/3b41b305b0.jpg
bf82ef48b9.jpg,tea,/content/train_images/train_images/bf82ef48b9.jpg
96b26b5c13.jpg,tea-green,/content/train_images/train_images/96b26b5c13.jpg
361945b4ba.jpg,mandarine,/content/train_images/train_images/361945b4ba.jpg
6d8b0091ed.jpg,beer,/content/train_images/train_images/6d8b0091ed.jpg
fea36f2dd1.jpg,tea,/content/train_images/train_images/fea36f2dd1.jpg
b9a9d3025f.jpg,french-beans,/content/train_images/train_images/b9a9d3025f.jpg
6af70049e0.jpg,potatoes-steamed,/content/train_images/train_images/6af70049e0.jpg
76a4ffb0c8.jpg,bread-wholemeal,/content/train_images/train_images/76a4ffb0c8.jpg
1cafc6c438.jpg,tomato-sauce,/content/train_images/train_images/1cafc6c438.jpg
cff89d241d.jpg,hard-cheese,/content/train_images/train_images/cff89d241d.jpg
741b7f61e2.jpg,potatoes-steamed,/content/train_images/train_images/741b7f61e2.jpg
a4cdc7c1df.jpg,water,/content/train_images/train_images/a4cdc7c1df.jpg
670b436457.jpg,mixed-nuts,/content/train_images/train_images/670b436457.jpg
2654e3fc82.jpg,hard-cheese,/content/train_images/train_images/2654e3fc82.jpg
7f3fac8948.jpg,coffee-with-caffeine,/content/train_images/train_images/7f3fac8948.jpg
a15a6323f1.jpg,parmesan,/content/train_images/train_images/a15a6323f1.jpg
ce81f4d6e3.jpg,rice,/content/train_images/train_images/ce81f4d6e3.jpg
85c622deec.jpg,rice,/content/train_images/train_images/85c622deec.jpg
0c3786acd1.jpg,butter,/content/train_images/train_images/0c3786acd1.jpg
32edbb822c.jpg,jam,/content/train_images/train_images/32edbb822c.jpg
8eb2742c39.jpg,bread-wholemeal,/content/train_images/train_images/8eb2742c39.jpg
45c56139ae.jpg,dark-chocolate,/content/train_images/train_images/45c56139ae.jpg
6a048dcdf4.jpg,wine-white,/content/train_images/train_images/6a048dcdf4.jpg
aa99576e1e.jpg,sweet-pepper,/content/train_images/train_images/aa99576e1e.jpg
a8a0254628.jpg,salami,/content/train_images/train_images/a8a0254628.jpg
625a1acadb.jpg,bread-white,/content/train_images/train_images/625a1acadb.jpg
850eb86804.jpg,biscuits,/content/train_images/train_images/850eb86804.jpg
b9ffd4f8aa.jpg,pizza-margherita-baked,/content/train_images/train_images/b9ffd4f8aa.jpg
be25c11114.jpg,bread-wholemeal,/content/train_images/train_images/be25c11114.jpg
7e6579df46.jpg,water,/content/train_images/train_images/7e6579df46.jpg
c28bce63fc.jpg,bread-white,/content/train_images/train_images/c28bce63fc.jpg
72e14d7d42.jpg,bread-wholemeal,/content/train_images/train_images/72e14d7d42.jpg
f48c0f743f.jpg,honey,/content/train_images/train_images/f48c0f743f.jpg
431f64d919.jpg,jam,/content/train_images/train_images/431f64d919.jpg
02ecc80e39.jpg,bread-wholemeal,/content/train_images/train_images/02ecc80e39.jpg
57e5f8ac56.jpg,butter,/content/train_images/train_images/57e5f8ac56.jpg
25b92ce415.jpg,bread-white,/content/train_images/train_images/25b92ce415.jpg
4e72ec2fc5.jpg,butter,/content/train_images/train_images/4e72ec2fc5.jpg
bb6b2f8be5.jpg,water,/content/train_images/train_images/bb6b2f8be5.jpg
b50730d366.jpg,water,/content/train_images/train_images/b50730d366.jpg
dbb3568f71.jpg,honey,/content/train_images/train_images/dbb3568f71.jpg
08624d008a.jpg,butter,/content/train_images/train_images/08624d008a.jpg
36b2cde50d.jpg,bread-wholemeal,/content/train_images/train_images/36b2cde50d.jpg
1107c4f648.jpg,white-coffee-with-caffeine,/content/train_images/train_images/1107c4f648.jpg
98346a0134.jpg,coffee-with-caffeine,/content/train_images/train_images/98346a0134.jpg
62864d5a89.jpg,salad-leaf-salad-green,/content/train_images/train_images/62864d5a89.jpg
60c779c23c.jpg,water,/content/train_images/train_images/60c779c23c.jpg
0801260bfd.jpg,biscuits,/content/train_images/train_images/0801260bfd.jpg
726a1a0f1d.jpg,boisson-au-glucose-50g,/content/train_images/train_images/726a1a0f1d.jpg
ab35d8feb2.jpg,bread-wholemeal,/content/train_images/train_images/ab35d8feb2.jpg
91144405ee.jpg,honey,/content/train_images/train_images/91144405ee.jpg
145d124c3b.jpg,bread-white,/content/train_images/train_images/145d124c3b.jpg
fc7a41a258.jpg,coffee-with-caffeine,/content/train_images/train_images/fc7a41a258.jpg
ea97ae7b62.jpg,bread-white,/content/train_images/train_images/ea97ae7b62.jpg
61b5802995.jpg,water,/content/train_images/train_images/61b5802995.jpg
eabe183c98.jpg,water,/content/train_images/train_images/eabe183c98.jpg
93e591cb23.jpg,coffee-with-caffeine,/content/train_images/train_images/93e591cb23.jpg
301666f6b8.jpg,croissant,/content/train_images/train_images/301666f6b8.jpg
d212f1f9da.jpg,banana,/content/train_images/train_images/d212f1f9da.jpg
5bd6e2e315.jpg,tea,/content/train_images/train_images/5bd6e2e315.jpg
250b0b527c.jpg,mandarine,/content/train_images/train_images/250b0b527c.jpg
586ad7accf.jpg,water,/content/train_images/train_images/586ad7accf.jpg
cdfa55aea6.jpg,croissant,/content/train_images/train_images/cdfa55aea6.jpg
aa14f22a8d.jpg,salad-leaf-salad-green,/content/train_images/train_images/aa14f22a8d.jpg
8a7d9f8d8d.jpg,bread-white,/content/train_images/train_images/8a7d9f8d8d.jpg
7327e04c41.jpg,chips-french-fries,/content/train_images/train_images/7327e04c41.jpg
8a22ba9007.jpg,leaf-spinach,/content/train_images/train_images/8a22ba9007.jpg
b28d263e63.jpg,mixed-vegetables,/content/train_images/train_images/b28d263e63.jpg
7b25f43614.jpg,water,/content/train_images/train_images/7b25f43614.jpg
4bbb6081f7.jpg,salad-leaf-salad-green,/content/train_images/train_images/4bbb6081f7.jpg
140fb50a0f.jpg,onion,/content/train_images/train_images/140fb50a0f.jpg
471907b993.jpg,tomato,/content/train_images/train_images/471907b993.jpg
58c8f657f7.jpg,rice,/content/train_images/train_images/58c8f657f7.jpg
808d709940.jpg,espresso-with-caffeine,/content/train_images/train_images/808d709940.jpg
9515193d14.jpg,carrot,/content/train_images/train_images/9515193d14.jpg
17775ff95d.jpg,mandarine,/content/train_images/train_images/17775ff95d.jpg
7522b94f38.jpg,chips-french-fries,/content/train_images/train_images/7522b94f38.jpg
fc84f1439c.jpg,coffee-with-caffeine,/content/train_images/train_images/fc84f1439c.jpg
de32fecf96.jpg,mandarine,/content/train_images/train_images/de32fecf96.jpg
c463a5b4dd.jpg,biscuits,/content/train_images/train_images/c463a5b4dd.jpg
6f6dfd0e53.jpg,salad-leaf-salad-green,/content/train_images/train_images/6f6dfd0e53.jpg
47cf762d9b.jpg,avocado,/content/train_images/train_images/47cf762d9b.jpg
d3f941e032.jpg,apple,/content/train_images/train_images/d3f941e032.jpg
a2a4d8b359.jpg,wine-white,/content/train_images/train_images/a2a4d8b359.jpg
ca274daf87.jpg,coffee-with-caffeine,/content/train_images/train_images/ca274daf87.jpg
2adb7addcc.jpg,water,/content/train_images/train_images/2adb7addcc.jpg
361ed88a12.jpg,water,/content/train_images/train_images/361ed88a12.jpg
fa793ddf8e.jpg,cheese,/content/train_images/train_images/fa793ddf8e.jpg
b1cb658e2f.jpg,pasta-spaghetti,/content/train_images/train_images/b1cb658e2f.jpg
368fb0b5d4.jpg,wine-red,/content/train_images/train_images/368fb0b5d4.jpg
6742cab553.jpg,chips-french-fries,/content/train_images/train_images/6742cab553.jpg
ebb291fbf8.jpg,soft-cheese,/content/train_images/train_images/ebb291fbf8.jpg
2fe7ce58d9.jpg,soft-cheese,/content/train_images/train_images/2fe7ce58d9.jpg
ae784e64cb.jpg,ham-raw,/content/train_images/train_images/ae784e64cb.jpg
715fec02d9.jpg,croissant,/content/train_images/train_images/715fec02d9.jpg
2d38390c10.jpg,tomato,/content/train_images/train_images/2d38390c10.jpg
e23a943ffa.jpg,banana,/content/train_images/train_images/e23a943ffa.jpg
dd90f123ef.jpg,strawberries,/content/train_images/train_images/dd90f123ef.jpg
b123e7524d.jpg,gruyere,/content/train_images/train_images/b123e7524d.jpg
95e3db9916.jpg,strawberries,/content/train_images/train_images/95e3db9916.jpg
5317ca2a17.jpg,zucchini,/content/train_images/train_images/5317ca2a17.jpg
535cc0835b.jpg,rice,/content/train_images/train_images/535cc0835b.jpg
de34fad8d8.jpg,bread-wholemeal,/content/train_images/train_images/de34fad8d8.jpg
71d568f52d.jpg,carrot,/content/train_images/train_images/71d568f52d.jpg
d8815cf322.jpg,water,/content/train_images/train_images/d8815cf322.jpg
0a8c430a4b.jpg,ham-raw,/content/train_images/train_images/0a8c430a4b.jpg
0ff5dae137.jpg,potatoes-steamed,/content/train_images/train_images/0ff5dae137.jpg
6fa65f0572.jpg,potatoes-steamed,/content/train_images/train_images/6fa65f0572.jpg
fe7210e4cd.jpg,leaf-spinach,/content/train_images/train_images/fe7210e4cd.jpg
ff00c4852b.jpg,salad-leaf-salad-green,/content/train_images/train_images/ff00c4852b.jpg
4939ae5f34.jpg,tea,/content/train_images/train_images/4939ae5f34.jpg
726bd4234d.jpg,bread-white,/content/train_images/train_images/726bd4234d.jpg
98e72943c2.jpg,bread-white,/content/train_images/train_images/98e72943c2.jpg
74e76121b0.jpg,sauce-savoury,/content/train_images/train_images/74e76121b0.jpg
ed843104f9.jpg,coffee-with-caffeine,/content/train_images/train_images/ed843104f9.jpg
bd61c83683.jpg,espresso-with-caffeine,/content/train_images/train_images/bd61c83683.jpg
72105c048f.jpg,butter,/content/train_images/train_images/72105c048f.jpg
fa7a018734.jpg,leaf-spinach,/content/train_images/train_images/fa7a018734.jpg
857d2b22c5.jpg,banana,/content/train_images/train_images/857d2b22c5.jpg
0b3347e9f2.jpg,bread-wholemeal,/content/train_images/train_images/0b3347e9f2.jpg
f17c6f518b.jpg,wine-white,/content/train_images/train_images/f17c6f518b.jpg
ac4f66338f.jpg,bread-french-white-flour,/content/train_images/train_images/ac4f66338f.jpg
dca90a86db.jpg,water,/content/train_images/train_images/dca90a86db.jpg
6174bc499e.jpg,bread-white,/content/train_images/train_images/6174bc499e.jpg
0d92431e35.jpg,coffee-with-caffeine,/content/train_images/train_images/0d92431e35.jpg
dcddb88d4e.jpg,water,/content/train_images/train_images/dcddb88d4e.jpg
3b5127837b.jpg,water,/content/train_images/train_images/3b5127837b.jpg
4cb35b6158.jpg,croissant,/content/train_images/train_images/4cb35b6158.jpg
91e019898c.jpg,bread-white,/content/train_images/train_images/91e019898c.jpg
c9aa7ba287.jpg,bread-white,/content/train_images/train_images/c9aa7ba287.jpg
0f16e4ee5d.jpg,tomato,/content/train_images/train_images/0f16e4ee5d.jpg
367023c83b.jpg,rice,/content/train_images/train_images/367023c83b.jpg
16fc2d18a7.jpg,mixed-vegetables,/content/train_images/train_images/16fc2d18a7.jpg
3f5dad28cf.jpg,tomato,/content/train_images/train_images/3f5dad28cf.jpg
675d2587d8.jpg,bread-wholemeal,/content/train_images/train_images/675d2587d8.jpg
88737d7a94.jpg,pizza-margherita-baked,/content/train_images/train_images/88737d7a94.jpg
fdb0513c27.jpg,carrot,/content/train_images/train_images/fdb0513c27.jpg
ac76cca758.jpg,carrot,/content/train_images/train_images/ac76cca758.jpg
fa0290ae63.jpg,wine-white,/content/train_images/train_images/fa0290ae63.jpg
a4c7a3a9af.jpg,potatoes-steamed,/content/train_images/train_images/a4c7a3a9af.jpg
2ef3a1dca3.jpg,salami,/content/train_images/train_images/2ef3a1dca3.jpg
00bc886198.jpg,pizza-margherita-baked,/content/train_images/train_images/00bc886198.jpg
5ecdeabdea.jpg,broccoli,/content/train_images/train_images/5ecdeabdea.jpg
edf9980726.jpg,carrot,/content/train_images/train_images/edf9980726.jpg
41758053b9.jpg,water,/content/train_images/train_images/41758053b9.jpg
b3d78c9efb.jpg,zucchini,/content/train_images/train_images/b3d78c9efb.jpg
5468e4329d.jpg,potatoes-steamed,/content/train_images/train_images/5468e4329d.jpg
b7b4684515.jpg,coffee-with-caffeine,/content/train_images/train_images/b7b4684515.jpg
87d9fbb45d.jpg,coffee-with-caffeine,/content/train_images/train_images/87d9fbb45d.jpg
00d9e5d3c7.jpg,bread-sourdough,/content/train_images/train_images/00d9e5d3c7.jpg
a996ad382b.jpg,wine-white,/content/train_images/train_images/a996ad382b.jpg
503265ae8d.jpg,french-beans,/content/train_images/train_images/503265ae8d.jpg
13663c0a69.jpg,bread-wholemeal,/content/train_images/train_images/13663c0a69.jpg
6d2e51c75d.jpg,bread-whole-wheat,/content/train_images/train_images/6d2e51c75d.jpg
b7a77fc659.jpg,french-beans,/content/train_images/train_images/b7a77fc659.jpg
19b2d321f0.jpg,gruyere,/content/train_images/train_images/19b2d321f0.jpg
912b42734a.jpg,gruyere,/content/train_images/train_images/912b42734a.jpg
35ed954f80.jpg,hard-cheese,/content/train_images/train_images/35ed954f80.jpg
755185eac7.jpg,apple,/content/train_images/train_images/755185eac7.jpg
